chunk_id,document,section,text,topic
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0015,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"DELEGATION OF FINANCIAL POWERS RULES, 2024 MINISTRY OF FINANCE DEPARTMENT OF EXPENDITURE","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
7
(iv) No Re-appropriation shall be made from provisions made for Exter -
nally Aided Projects (EAPs) to Non-Externally Aided Projects.
(v) No Re-appropriation shall be made from and to the provision for Se-
cret Service Expenditure. In case of augmentation by 25% or more of
the original provision, prior approval of C&AG would also be required.
(vi) No Re-appropriation shall be made from the primary unit “Buildings
and Structures/ Infrastructure Assets/ Other Fixed Assets” to any
other unit.
(vii) No Appropriation or Re-appropriation shall be made to any work, to
cover excess of expenditure over authorized financial limits beyond
20 %.
(viii) No Re-appropriation having the effect of augmenting a budget pro-
vision, under any line item ending at an object head, shall be made
beyond the limits prescribed by the Ministry of Finance through its
various specific or general orders issued from time to time.
(ix) No Re-appropriation of funds to a head from which funds were previ-
ously redirected or re-appropriated to another head.
Government of India’s decision (1): Re-appropriation of funds – Revised
Guidelines - This Department has decided to propose revised norms for re-ap-
propriation of funds to bring more flexibility in order to enable Ministries/Depart-
ments in managing their budget and to decide on the nature and limit of expendi-
ture.
2. Accordingly, all previous orders/instructions issued in this regard will be-
come null and void from the date of issue of this O.M.
3. All Ministries/Departments should ensure that there is no violation of re-
vised norms for re-appropriation of funds. Further, following points should
be adhered to while resorting to any re-appropriation of funds:-
i. No re-appropriation shall be made during the first quarter of a finan-
cial year without the prior approval of Ministry of Finance.
ii. No re-appropriation shall be made from savings arising under vari-
ous Central Schemes or Centrally Sponsored Schemes to augment the
provisions of Establishment Expenditure of a Ministry/Department
without the prior approval of Ministry of Finance.",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0016,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"DELEGATION OF FINANCIAL POWERS RULES, 2024 MINISTRY OF FINANCE DEPARTMENT OF EXPENDITURE","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
8
iii. Normally the savings available under mandatory 10% provision ear-
marked for the northeast areas are not available for re-appropriation
to meet other additionalities under non-northeast area expenditure.
However, if there has been overall reduction in total expenditure ceil-
ing of any ministry/department at Revised Estimate Stage and the
savings under northeast areas as corollary is available, the same may
be used to meet the additionalities under the other items in order to
avoid bloating of appropriations.
iv. All proposals of re-appropriation of funds, which require approval of
Ministry of Finance, relating to establishment related expenditure of
a Ministry/Department, referred to Pers. Division of Department of
Expenditure while all other proposals may be referred to Budget Divi-
sion, Department of Economic Affairs.
v. Monetary Limits for re-appropriation powers of Ministries/Depart -
ments:
Nature of
Expenditure
Object Heads Delegated Power
Administrative
Department/Ministry
Establishment
Expenditure *
Office Expenses, Other
Revenue Expenditure,
Domestic Travel Expenses,
Foreign Travel Expenses
Up to Rs.2 crore.
Minor Works**, Professional
Services, Rewards, Leave
Travel Expenses, Training
Expenses, Materials and
Supplies, Cost of Ration,
Fuels and Lubricants, Minor
Civil and Electric Works,
Repair and Maintenance,
Bank and Agency Charges
and Loss in Exchange
Up to Rs.5 crore.
Non-
Establishment
Expenditure
All other object heads Up to Rs 15 crore.
*As per Annexure B to the Ministry of Finance’s OM No.1(22)-B(AC)/2022
dated 23.02.2024 placed at Appendix- I. ** Minor Civil & Electrical Works.",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0017,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"DELEGATION OF FINANCIAL POWERS RULES, 2024 MINISTRY OF FINANCE DEPARTMENT OF EXPENDITURE","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
9
4. Reporting Limit to Parliament on Re-appropriation - Any order for re-ap-
propriation, issued during a financial year, which has the effect of increasing
the budget provision under any line item ending at an object head by more
than 20% of Budget Estimates or ` 100 crore, whichever is more, shall be
reported to the Parliament along with the last batch of Supplementary De -
mands of the financial year. However, if such an order is issued after the last
batch of supplementary demands, prior approval of Department of Expen -
diture shall be obtained by the concerned Department.
[Ministry of Finance DoE O.M. No. 01(14)/2016-E.II(A)(Part-III), dated
01.04.2024]
Government of India’s decision (2): Re-appropriation of funds earmarked for
NER - It is noted that lump sum funds are earmarked to various Ministries/De -
partments, for northeast areas under non-functional heads, i.e., Major Heads 2552,
4552, and 6552. These non-functional heads are merely control heads from which
no actual expenditure is made during the normal course (except in case of Minis-
try of Development of NER). For incurring expenditure, these funds are mandato-
rily routed from the non-functional heads to the functional heads in the respective
schemes. The use of NER heads for obtaining appropriation from Parliament and
subsequent re-appropriation to respective functional heads arises from the need to
capture the allocation for the NER region in the budget documents. Re-appropria-
tions from these non-functional heads are therefore unavoidable and technical in
nature.
2. Considering the technical nature of the re-appropriation, this Department
has decided the following:
i. Re-appropriation of funds earmarked for North East Region from the
non-functional Major Heads (2552, 4552 and 6552) to the functional
heads from which actual expenditure is incurred, is delegated to the
Secretary of the Ministry/Department concerned, including re-appro-
priations during the first quarter of the financial year. The Secretary
may further delegate such powers to any officer not below the rank of
Joint Secretary or equivalent level officer.
ii. All other re-appropriations from the NER to non-NER purposes shall
continue to require the approval of the respective Secretaries or the
Ministry of Finance, as applicable.
iii. The relaxation allowed at 3(i) is not applicable for Ministry of Devel-
opment of NER.",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0018,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"Rule 11 Indents, contracts and purchases-","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
10
[Ministry of Finance DoE O.M. No. 02(01)/2024-E.II(A) dated 03.06.2024]
Rule 11: Indents, contracts and purchases-
(1) Subject to the provisions of these rules and the provisions of the General
Financial Rules, governing the procurement of goods and services, a Depart-
ment of the Government of India shall have full powers to sanction expendi-
ture for purchases and for execution of contracts.
(2) The powers under this rule shall be exercised by the Secretary of the De -
partment concerned up to rupees one hundred crores for open or limited
tender contracts,
(3) The powers under this rule shall be exercised by the Secretary of the De -
partment concerned up to rupees twenty-five crores for negotiated or single
tender or proprietary contracts and agreements.
(4) Contracts or purchases, the amount of which exceeds the value stated in
sub-rule (2) and (3) of this rule, in the categories stated, shall require the
approval of the Minister in charge of the Department.
(5) Subject to the provisions of these rules, Secretaries of the Departments of
Government of India may, by general or special order, confer powers not ex-
ceeding those vested in them as specified in Sub-rule (2) and (3) of this rule
and Rule 13 upon an Administrator or Head of the Department or any other
authority subordinate to him in consultation with the Financial Advisor of
the Department or Ministry.
(6) Notwithstanding anything contained in sub-rules (1), (2), (3) and (4),in cas-
es where powers to award contract or purchase or consultancy in a Project
or Scheme has been considered and allowed by Public Investment Board
(PIB) or Expenditure Finance Committee (EFC) or Cabinet, as the case may
be, such cases will be processed as per the financial limits laid down for
sanction of such Schemes or Projects by that Authority.
Government of India’s Decision (1): Clarification w.r.t Rule 11 (6) - It is clarified
that where the award of contract, purchase or engagement of consultancy services
forms part of a Project or Scheme, which has been appraised by the PIB or EFC, and
approved by the Competent Financial Authority (including the Cabinet), and where
financial limits for such powers have been specifically prescribed in such approval,
the limits allowed by the Competent Financial Authority shall be followed.",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0019,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,Rule 12 Powers of Subordinate Authorities–,"DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
11
Rule 12: Powers of Subordinate Authorities–
(1) Subject to the provisions of these rules, the Departments of the Government
of India, shall, in case of the Appropriation and Re-appropriation, have full
powers for incurring revenue and capital expenditure.
(2) A Department of the Central Government may, by general or special order,
confer powers, not exceeding those vested in that Department, upon an Ad-
ministrator or Head of Department or any other authority subordinate to
the Department in respect of any matter covered by these rules, in consulta-
tion with the Internal Financial Adviser:
Provided that no power under this sub-rule shall be re-delegated by the De-
partment in respect of –
(a) Rule 10-Re-appropriation of funds;
(b) Rule 15-Waiver of recovery of overpayment made to Government ser-
vants; and
(c) Rule 16-Appraisal and Approval of Schemes or Projects.
(3) The Administrator or Head of the Department referred to in sub-rule (2)
may, by an order in writing, authorise a Gazetted Officer serving under him
to exercise to such extent, as may be specified in that order, all or any of the
powers conferred on such Administrator or Head of the Department under
sub-rule (2). The Administrator or Head of the Department shall, however,
continue to be responsible for the correctness, regularity and propriety of
the decisions taken by the Gazetted Officer so authorised.
(4) Departments of the Government of India, Administrators and Heads of the
Departments shall have the power to declare any Gazetted Officer subordi -
nate to them as the Head of the Office for the purpose of these rules:
Provided that the Head of Office shall exercise such powers as delegated by
the Department, Administrator or Head of Department and as provided in
the rules for the time being in force:
Provided further that not more than one Gazetted Officer shall be declared
as Head of Office in respect of the same office or establishment, unless such
office or establishment is distinctly separate from one another.
(5) Any authority empowered by or under these rules to incur revenue or capi-
tal expenditure shall exercise such powers subject to the provisions con-",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0020,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,Rule 13 Powers of Subordinate Authorities to write off loss- The power of Sub-,"DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
12
tained in the General Financial Rules, subsidiary instructions and orders
on the subject issued by Finance Ministry including restrictions and scales,
issued from time to time by the concerned Department and General Condi -
tions as given in the Annexure-II.
(6) The power delegated under these rules can also be exercised for a validation
of an action already taken or expenditure or liability already incurred even
when the authority validating the action or expenditure or liability, as the
case may be, had no competence to do so at the time the action was taken or
expenditure or liability was incurred.
Rule 13: Powers of Subordinate Authorities to write off loss- The power of Sub-
ordinate Authorities to write off losses shall be as per the conditions and limits as
may be specified by the Finance Ministry from time to time.
Government of India’s decision (1): Powers of Subordinate Authorities to
write off loss under Delegation of Financial Power Rules, 2024 - The power of
Subordinate Authorities to write off losses shall be as per the conditions and limits
as may be specified by the Finance Ministry from time to time. This power may
be exercised by a Subordinate Authority in accordance with the provisions of the
General Financial Rules, wherever applicable and provided that:-
(a) the loss does not disclose a defect in rules or procedure, the amend-
ment of which requires the orders of higher authority or the Finance
Ministry;
(b) there has not been any serious negligence on the part of any Govern -
ment servant which may call for disciplinary action by a higher au-
thority;
(c) before the decision is taken to write-off a loss, the Administrative Min-
istry/ Department etc, should make a thorough and searching investi-
gation of the cases. The lessons learnt there from should be applied to
prevent the recurrence of such cases in future;
(d) a quarterly statement of write-off of losses should be submitted to the
Integrated Finance Division indicating the reasons for the loss, nature
of the loss and the remedial measures taken to prevent the recurrence
of such type of loss.",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0021,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"DELEGATION OF FINANCIAL POWERS RULES, 2024 MINISTRY OF FINANCE DEPARTMENT OF EXPENDITURE","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
13
2. Department of Revenue may further re-delegate the powers relating to
write off of losses of revenue to officials in accordance with procedures/
instructions issued by that Department.
3. Ministries/Departments other than Department of Revenue may re-del-
egate powers of write off upto Rs.5000 in each case of loss of revenue to
HoDs.
4. In case of irrecoverable loss of stores and public money, the power to write
off may be delegated to HoD through a written order by the original author-
ity having such power, subject to such delegation not exceeding 10% of the
power of the Department.
5. In case of Deficiencies and depreciation in the value of stores (other than
motor vehicles or motor cycle) included in the stock and other accounts, the
power to write off may be delegated to HoD through a written order by the
original authority having such power, subject to such delegation not exceed-
ing 10% of the power of the Department.
6. For the purpose of deciding the value of the stores, it shall be the “book val-
ue” where priced accounts are maintained and “replacement value” in other
cases.
7. Value in “each case” to be reckoned with reference to the total value of stores
to be written off on one occasion.
8. The term “each case” used in this table in regard to write-off of irrecoverable
losses of stores, deficiencies and depreciation in the value of stores included
in stock and other accounts, should be interpreted with reference to a given
point of time. If, on a particular occasion, a number of items of stores are to
be written off, the powers of the sanctioning authority should be reckoned
with reference to the total value of stores intended to be written off on that
occasion and not with reference to individual articles constituting the lot.
In this context, losses arising out of one incident should not be split up and
written off separately on different dates in order to avoid sanction of the
higher authority. Losses due to one specific cause like fire, theft, flood, etc.,
should be written off at one time only. There is, however, no objection to
losses arising out of more than one cause being written off at one time. The
competence of the officer writing off the loss will depend on the amount
written off each time.",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0022,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"DELEGATION OF FINANCIAL POWERS RULES, 2024 MINISTRY OF FINANCE DEPARTMENT OF EXPENDITURE","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
14
Nature of loss Authority Monetary limit up to which the loss
may be written off in each case
(1) (2) (3)
Irrecoverable losses of stores or
of public money.
Department of the Gov -
ernment of India.
Rs. 5,00,000 for losses of stores due to
theft, fraud or negligence.
Rs. 50,00,000 for other cases.
Administrators of the
Union Territories.
(a) Rs. 2,00,000 for losses of stores
due to theft, frauds or negligence.
(b) Rs. 5,00,000 for other cases.
Loss of revenue or irrecoverable
loans and advances
Department of Revenue.
(a) Full powers to write-off losses of
irrecoverable revenue.
(b) Rs. 5,00,000 for other cases.
Other Department of the
Government of India Rs. 5,00,000
Administrators of the
Union Territories. Rs. 2,00,000
Deficiencies and depreciation in
the value of stores (other than
motor vehicles or motor cycle)
included in the stock and other
accounts including losses on food
grains, sugar, etc
Department of the Gov -
ernment of India Rs. 5,00,000
Administrators Rs. 2,00,000
Condemnation of motor vehicles
and motorcycles.
Department of the Gov -
ernment of India
Full power for mature condemnation
of vehicles meeting the criteria as given
below: —
(a) the lives of various types of vehicles, in terms of distance run (in kilometers) and length
of use (in years) whichever is reached later, have been fixed as under —
Type of Vehicles Kilometers Years
(1) (2) (3)
(i) Heavy Commercial Motor
Vehicles (HCVs) 4,00,000 10
(ii) Light Commercial Motor
Vehicles (LCVs) 1,50,000 6 ½
(iii) Motor cycles. 1,20,000 7
(b) a vehicle should be condemned only after a certificate has been obtained from one
of the following authorities to the effect that the vehicle is not fit for any further
economical use —
(i) an Electrical and Mechanical Workshop of the National Airport Authority;
(ii) the Workshop of a State Road Transport Corporation;
(iii) at location where workshop mentioned at (i) and (ii) are not available, Transport Workshop
under the Central or State Government Departments.
(2) Ministry/Department will have full power to scrap the Vehicles which have reached 15 years of
age through Registered Vehicle Scrapping Facility (RVSF) only, established in accordance with
guidelines issued by Ministry of Road Transport and Highways (MoRTH).",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0023,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"Rule 14 Insurance of Government property- Government property, both mov -","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
15
Note.- Condemned vehicles to be disposed of within three months from the date of placing of
fresh order.— Ministries/ Departments of Government of India should ensure that condemned vehicles
are disposed of as per the procedure within a period of three months from the date of placing of an order
with the manufacturer for replacement of vehicles.
[Ministry of Finance DoE O.M. No. 01(14)/2016-E.II(A)(Part-III), dated
01.04.2024]
Rule 14: Insurance of Government property- Government property, both mov -
able and immovable, shall not be insured and no Subordinate Authority shall un-
dertake any liability or incur any expenditure in connection with the insurance of
such property without the previous consent of the Finance Ministry, except in the
cases where relaxation is provided by that Ministry from time to time.
Rule 15: Waiver of recovery of overpayment made to Government servants–
(1) A Department of Government of India, an Administrator and any other Sub-
ordinate Authority to the Department, to whom powers may be delegated
by or under special order of the President, may waive the recovery of an
amount found to have been overpaid mistakenly to a Government servant,
in excess of their entitlement, subject to the following conditions, namely: -
(i) the amount disallowed has been drawn by the Government servant
concerned under a reasonable belief that he was entitled to it; and
(ii) if, in the opinion of the aforesaid authority –
(a) recovery will cause undue hardship; or
(b) recovery is impossible.
(2) A Department of Government of India may waive recovery of overpayment
upto Rs. 2,00,000/- (Rupees Two Lakhs only)in the case of each individual
with the concurrence of Financial Advisers of the Department. Proposals
for waiver of recovery of amount greater than Rs. 2,00,000/- (Rupees Two
Lakhs only) in each case shall be referred to the Finance Ministry for concur-
rence.
(3) For the cases of waiver of recovery, the Departments of the Government
of India will examine whether over payment has been made on account of
fraud, misrepresentation, collusion, favouritism, negligence or carelessness
on the part of those responsible for over payments and the employees who
benefitted from such actions. All proposals of waiving of recovery will be
accompanied by a report in this regard duly approved by the disciplinary
authority.",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0024,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"DELEGATION OF FINANCIAL POWERS RULES, 2024 MINISTRY OF FINANCE DEPARTMENT OF EXPENDITURE","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
16
Government of India’s Decision (1): Waiver of recovery of excess payment
made to Government employees - General instructions for Ministries/ De -
partments – A Department of Government of India, an Administrator and any oth-
er Subordinate Authority to the Department, to whom powers may be delegated by
or under special order of the President, may waive the recovery of an amount found
to have been overpaid mistakenly to Government servant, in excess of their entitle-
ment, subject to certain conditions and financial limits as laid down under this rule.
2. The date of order for recovery of overpayment is a critical input for deci -
sion regarding waiver of such recovery. Therefore, such order for recovery
of overpayment should be issued within one month from the date of detec-
tion of overpayment.
3. As per Rule 15 of DFPR 2024, a Department of Government of India may
waive recovery of overpayment upto Rs. 2,00,000/- (Rupees two lakh only)
in the case of each individual with the concurrence of Financial Adviser of
the Department. The following guidelines may be adhered to while process-
ing such cases:
(i) The Ministries/ Department should examine all proposal(s) in terms
of the provisions laid down in Rule 15 of DFPRs.
(ii) Ministries/ Departments should verify that in cases of waiver, no seri-
ous negligence has taken place on the part of any Government servant,
which may call for disciplinary action by a higher authority.
(iii) In case a Ministry/ Department is of the view that the loss is on ac-
count of a defect in existing rules or procedures, the same shall be
brought to the notice of Department/ Ministry with authority to
amend such rules or procedures.
(iv) The guidelines issued by DoP&T vide its O.M. dated 02.03.2016
(Appendix- II ) shall be strictly adhered to by the administrative
Ministry/Department while considering waiver of excess payment
made to Government servants. Each case of waiver should be
recommended by the Financial Advisor and approved by the
Administrative Secretary.
(v) In cases where the waiver of recovery arises from a Court direction,
the Ministries/ Departments should satisfy themselves that there is
appropriate justification for not challenging such Court direction.
(vi) In case a recovery which is subsequently waived is on account of",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0025,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,"DELEGATION OF FINANCIAL POWERS RULES, 2024 MINISTRY OF FINANCE DEPARTMENT OF EXPENDITURE","DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
17
incorrect interpretation of rules or procedures, Ministries/ Depart-
ments may review all similarly placed cases to check requirement of
waiver of recovery in future cases. In case of incorrect interpretation
of rules or procedures, Ministries/ Departments shall take appropri -
ate measures to ensure that such lapses are corrected. If any inquiry
has been made to fix the responsibility, the final report as well as ac-
tion taken by the Ministry may be kept on record.
(vii) In case an incorrect interpretation of rules or procedures (e.g., in-
correct pay fixation) has remained un-detected over a long period of
time, Ministry/ Department may keep on record appropriate justifica-
tion why such cases were not noticed during regular review, internal
audit, etc.
4. Cases involving waiver of recovery of more than Rs. 2,00,000/- (Rupees
two lakh only) should be referred to this Department. Such cases may be
forwarded along with a detailed note covering information on para 3 along
with the filled in checklist as below.
Checklist for waiver recovery
1. Name
2. Designation
3. Amount for waiver
4. Reason for overpayment
5. Date of Detection of Overpayment
6. Date of issue of order of recovery
7. Date of representation submitted by Officer/
official mentioning financial hardship
8. Date of Disposal of Representation and
decision taken on the same.
9. Category of exemption as per DoP&T’s OM
dated 02.03.2016
10. Relevant Rules under which pay fixation or
allowance drawn resulted to overpayment",financial powers
Delegation_of_Financial_Powers_Rules_2024_Booklet_p0026,Delegation_of_Financial_Powers_Rules_2024_Booklet.pdf,Rule 16 Expenditure on Schemes or Projects,"DELEGATION OF FINANCIAL POWERS RULES, 2024
MINISTRY OF FINANCE
DEPARTMENT OF EXPENDITURE
18
11. Whether Administrative Ministry is
satisfied that loss does not disclose a defect
in rules or procedures or there has not
been any serious negligence on the part of
any Government servant which may call for
disciplinary action by a higher authority.
12. Whether verification of Service Book have
been done periodically. If yes, why such
wrong fixation was not detected in such
verification.
13. Why such wrong fixation was not detected
during internal audit.
[Ministry of Finance DoE O.M. No. 01(14)/2016-E.II(A)(Vol.III), dated
01.04.2024]
Rule 16: Expenditure on Schemes or Projects
(1) Without prejudice to the provisions of rule 12, a Department of the Gov -
ernment of India may sanction expenditure on any scheme, project, as per
the powers delegated from time to time by the Finance Ministry, subject to
its outlay having been approved by the Competent Authority in accordance
with the appraisal and approval process prescribed by the Finance Ministry
from time to time and the power of appraisal and approval under this rule
shall not be delegated.
(2) In cases where the award of contract or purchase or consultancy is insepa-
rably linked with the Scheme, such expenditure will be processed as per the
financial limits laid down for sanction of such Schemes or projects by the
authority competent to approve such Schemes or Projects.
Government of India’s decision (1): Expenditure on Public funded Schemes
and Projects - General instructions for Ministries/Departments - A Depart-
ment of Government of India may sanction expenditure on any scheme, projects,
as per the powers delegated from time to time by the Finance Ministry, subject to
its outlay having been approved by the Competent Authority in accordance with
the appraisal and approval process prescribed by the Finance Ministry from time
to time.
2. At present, appraisal and approval of public funded Schemes and Projects",financial powers
